date,action,rule,trade_pct,btc_price,usdt_before,usdt_delta,usdt_after,btc_before,btc_delta,btc_fee,btc_after,nav,peak_nav,drawdown_pct,bear_pause,contrib_gross,contrib_net,platform_fee_paid,perf_fee_paid,platform_fees_cum,cum_gross_contrib,cagr_pct,total_roi_pct
2020/09/10,BUY,Base4,20,10341.94,0,0,0,50.675682,0,0,50.675682,524084.86,641733.38,18.3329,0,0,0,0,0,284.487,38000,77.95,1279.1707
2020/09/11,BUY,Base4,20,10390.89,0,0,0,50.675682,0,0,50.675682,526565.44,641733.38,17.9464,0,0,0,0,0,284.487,38000,78.0728,1285.6985
2020/09/12,BUY,Base4,20,10444.83,0,0,0,50.675682,0,0,50.675682,529298.88,641733.38,17.5204,0,0,0,0,0,284.487,38000,78.2134,1292.8918
2020/09/13,BUY,Base4,20,10331.45,0,0,0,50.675682,0,0,50.675682,523553.27,641733.38,18.4158,0,0,0,0,0,284.487,38000,77.7259,1277.7718
2020/09/14,BUY,Base4,20,10671.6,0,0,0,50.675682,0,0,50.675682,540790.61,641733.38,15.7297,0,0,0,0,0,284.487,38000,78.93,1323.1332
2020/09/15,BUY,Base4,20,10790.53,0,0,0,50.675682,0,0,50.675682,546817.47,641733.38,14.7906,0,0,0,0,0,284.487,38000,79.3022,1338.9933
2020/09/16,BUY,Base4,20,10954.64,0,0,0,50.675682,0,0,50.675682,555133.85,641733.38,13.4946,0,0,0,0,0,284.487,38000,79.8326,1360.8786
2020/09/17,BUY,Base4,20,10942.5,0,0,0,50.675682,0,0,50.675682,554518.65,641733.38,13.5905,0,0,0,0,0,284.487,38000,79.7258,1359.2596
2020/09/18,BUY,Base4,20,10937.61,0,0,0,50.675682,0,0,50.675682,554270.85,641733.38,13.6291,0,0,0,0,0,284.487,38000,79.6452,1358.6075
2020/09/19,BUY,Base4,20,11083.75,0,0,0,50.675682,0,0,50.675682,561676.59,641733.38,12.4751,0,0,0,0,0,284.487,38000,80.1037,1378.0963
2020/09/20,BUY,Base4,20,10922.78,0,0,0,50.675682,0,0,50.675682,553519.33,641733.38,13.7462,0,0,0,0,0,284.487,38000,79.4663,1356.6298
2020/09/21,BUY,Base4,20,10421.82,0,0,0,50.675682,0,0,50.675682,528132.84,641733.38,17.7021,0,0,0,0,0,284.487,38000,77.5752,1289.8233
2020/09/22,BUY,Base4,20,10535,0,0,0,50.675682,0,0,50.675682,533868.31,641733.38,16.8084,0,0,0,0,0,284.487,38000,77.9329,1304.9166
2020/09/23,BUY,Base3,22,10231.63,0,0,0,50.675682,0,0,50.675682,518494.83,641733.38,19.204,0,0,0,0,0,284.487,38000,76.7427,1264.4601
2020/09/24,BUY,Base4,20,10736.47,0,0,0,50.675682,0,0,50.675682,544077.94,641733.38,15.2174,0,0,0,0,0,284.487,38000,78.5458,1331.7841
2020/09/25,BUY,Base4,20,10692.64,0,0,0,50.675682,0,0,50.675682,541856.82,641733.38,15.5636,0,0,0,0,0,284.487,38000,78.3253,1325.939
2020/09/26,BUY,Base4,20,10730.86,0,0,0,50.675682,0,0,50.675682,543793.65,641733.38,15.2617,0,0,0,0,0,284.487,38000,78.4023,1331.0359
2020/09/27,BUY,Base4,20,10774.41,0,0,0,50.675682,0,0,50.675682,546000.57,641733.38,14.9178,0,0,0,0,0,284.487,38000,78.4979,1336.8436
2020/09/28,BUY,Base4,20,10695.81,0,0,0,50.675682,0,0,50.675682,542017.47,641733.38,15.5385,0,0,0,0,0,284.487,38000,78.1528,1326.3618
2020/09/29,BUY,Base4,20,10848.57,0,0,0,50.675682,0,0,50.675682,549758.68,641733.38,14.3322,0,0,0,0,0,284.487,38000,78.6409,1346.7334
2020/09/30,BUY,Base4,20,10784.27,0,0,0,50.675682,0,0,50.675682,546500.24,641733.38,14.84,0,0,0,0,0,284.487,38000,78.3491,1338.1585
2020/10/01,BUY,Base4,20,10623.23,495.3568,-99.0714,396.2854,50.675682,0.00931846,0.00000746,50.68500046,538834.7,641733.38,16.0345,0,500,495.3568,3.7433,0,288.2302,38500,77.2392,1299.5707
2020/10/02,BUY,Base4,20,10580.42,396.2854,-79.2571,317.0283,50.68500046,0.00748493,0.00000599,50.69248539,536664.81,641733.38,16.3726,0,0,0,0,0,288.2302,38500,77.0241,1293.9346
2020/10/03,BUY,Base4,20,10556.56,317.0283,-63.4057,253.6227,50.69248539,0.00600148,0.00000481,50.69848686,535455.24,641733.38,16.5611,0,0,0,0,0,288.2302,38500,76.8776,1290.7928
2020/10/04,BUY,Base4,20,10682.76,253.6227,-50.7245,202.8981,50.69848686,0.00474446,0.0000038,50.70323132,541853.35,641733.38,15.5641,0,0,0,0,0,288.2302,38500,77.2732,1307.4113
2020/10/05,BUY,Base4,20,10794.91,202.8981,-40.5796,162.3185,50.70323132,0.00375614,0.00000301,50.70698746,547539.68,641733.38,14.678,0,0,0,0,0,288.2302,38500,77.6138,1322.181
2020/10/06,BUY,Base4,20,10607,162.3185,-32.4637,129.8548,50.70698746,0.00305814,0.00000245,50.7100456,538011.31,641733.38,16.1628,0,0,0,0,0,288.2302,38500,76.8806,1297.432
2020/10/07,BUY,Base4,20,10675.53,129.8548,-25.971,103.8838,50.7100456,0.00243081,0.00000195,50.71247641,541486.45,641733.38,15.6213,0,0,0,0,0,288.2302,38500,77.0672,1306.4583
2020/10/08,BUY,Base4,20,10927.99,103.8838,-20.7768,83.1071,50.71247641,0.00189972,0.00000152,50.71437614,554289.3,641733.38,13.6262,0,0,0,0,0,288.2302,38500,77.9031,1339.7125
2020/10/09,BUY,Base4,20,11060.68,83.1071,-16.6214,66.4857,50.71437614,0.00150155,0.0000012,50.71587768,561018.58,641733.38,12.5776,0,0,0,0,0,288.2302,38500,78.3064,1357.1911
2020/10/10,BUY,Base4,20,11300.59,66.4857,-13.2971,53.1885,50.71587768,0.00117573,0.00000094,50.71705342,573185.82,641733.38,10.6816,0,0,0,0,0,288.2302,38500,79.0725,1388.7943
2020/10/11,BUY,Base4,20,11373.52,53.1885,-10.6377,42.5508,50.71705342,0.00093456,0.00000075,50.71798797,576884.6,641733.38,10.1053,0,0,0,0,0,288.2302,38500,79.2594,1398.4016
2020/10/12,BUY,Base4,20,11539.3,42.5508,-8.5102,34.0407,50.71798797,0.0007369,0.00000059,50.71872488,585292.62,641733.38,8.795,0,0,0,0,0,288.2302,38500,79.7573,1420.2406
2020/10/13,BUY,Base4,20,11427.28,34.0407,-6.8081,27.2325,50.71872488,0.0005953,0.00000048,50.71932018,579611.11,641733.38,9.6804,0,0,0,0,0,288.2302,38500,79.318,1405.4834
2020/10/14,BUY,Base4,20,11424.93,27.2325,-5.4465,21.786,50.71932018,0.00047634,0.00000038,50.71979652,579491.91,641733.38,9.699,0,0,0,0,0,288.2302,38500,79.2484,1405.1738
2020/10/15,BUY,Base4,20,11514.69,21.786,-4.3572,17.4288,50.71979652,0.0003781,0.0000003,50.72017462,584044.52,641733.38,8.9895,0,0,0,0,0,288.2302,38500,79.4887,1416.9987
2020/10/16,BUY,Base4,20,11330.2,17.4288,-3.4858,13.9431,50.72017462,0.00030741,0.00000025,50.72048203,574687.15,641733.38,10.4477,0,0,0,0,0,288.2302,38500,78.8049,1392.6939
2020/10/17,BUY,Base4,20,11370.87,13.9431,-2.7886,11.1544,50.72048203,0.00024505,0.0000002,50.72072707,576749.95,641733.38,10.1262,0,0,0,0,0,288.2302,38500,78.8815,1398.0518
2020/10/18,BUY,Base4,20,11514.76,11.1544,-2.2309,8.9236,50.72072707,0.00019359,0.00000015,50.72092066,584048.15,641733.38,8.989,0,0,0,0,0,288.2302,38500,79.3038,1417.0082
2020/10/19,BUY,Base4,20,11764.78,8.9236,-1.7847,7.1388,50.72092066,0.00015158,0.00000012,50.72107224,596729.4,641733.38,7.0129,0,0,0,0,0,288.2302,38500,80.0705,1449.9465
2020/10/20,BUY,Base4,20,11929.13,7.1388,-1.4278,5.7111,50.72107224,0.00011959,0.0000001,50.72119183,605065.4,641733.38,5.7139,0,0,0,0,0,288.2302,38500,80.5447,1471.5984
2020/10/21,BUY,Base4,20,12818.18,5.7111,-1.1422,4.5689,50.72119183,0.00008904,0.00000007,50.72128087,650159.08,650159.08,0,0,0,0,0,0,288.2302,38500,83.2844,1588.7249
2020/10/22,BUY,Base4,20,12975.81,4.5689,-0.9138,3.6551,50.72128087,0.00007036,0.00000006,50.72135123,658154.27,658154.27,0,0,0,0,0,0,288.2302,38500,83.6996,1609.4916
2020/10/23,BUY,Base4,20,12938.78,3.6551,-0.731,2.9241,50.72135123,0.00005645,0.00000005,50.72140768,656276.06,658154.27,0.2854,0,0,0,0,0,288.2302,38500,83.5218,1604.6131
2020/10/24,BUY,Base4,20,13127.46,2.9241,-0.5848,2.3393,50.72140768,0.00004451,0.00000004,50.7214522,665846.17,665846.17,0,0,0,0,0,0,288.2302,38500,84.0258,1629.4706
2020/10/25,BUY,Base4,20,13038.3,2.3393,-0.4679,1.8714,50.7214522,0.00003585,0.00000003,50.72148805,661323.85,665846.17,0.6792,0,0,0,0,0,288.2302,38500,83.6922,1617.7243
2020/10/26,BUY,Base4,20,13069.55,1.8714,-0.3743,1.4971,50.72148805,0.00002861,0.00000002,50.72151667,662908.9,665846.17,0.4411,0,0,0,0,0,288.2302,38500,83.7208,1621.8413
2020/10/27,BUY,Base4,20,13646.55,1.4971,-0.2994,1.1977,50.72151667,0.00002192,0.00000002,50.72153859,692175.21,692175.21,0,0,0,0,0,0,288.2302,38500,85.358,1697.8577
2020/10/28,BUY,Base4,20,13281.84,1.1977,-0.2395,0.9582,50.72153859,0.00001802,0.00000001,50.72155661,673676.56,692175.21,2.6725,0,0,0,0,0,288.2302,38500,84.2228,1649.8092
2020/10/29,BUY,Base4,20,13459,0.9582,-0.1916,0.7665,50.72155661,0.00001423,0.00000001,50.72157084,682662.39,692175.21,1.3743,0,0,0,0,0,288.2302,38500,84.6784,1673.1491
2020/10/30,BUY,Base4,20,13567.56,0.7665,-0.1533,0.6132,50.72157084,0.00001129,0.00000001,50.72158213,688168.72,692175.21,0.5788,0,0,0,0,0,288.2302,38500,84.9287,1687.4512
2020/10/31,BUY,Base4,20,13801.38,0.6132,-0.1226,0.4906,50.72158213,0.00000888,0.00000001,50.72159101,700028.44,700028.44,0,0,0,0,0,0,288.2302,38500,85.5368,1718.2557
2020/11/01,BUY,Base4,20,13762.22,495.8473,-99.1695,0,50.72159101,0.00720016,0.00000576,50.07512574,689144.9,700028.44,1.5547,0,500,495.3568,3.7433,9385.3685,291.9735,39000,84.3447,1667.0382
2020/11/02,BUY,Base4,20,13565.49,0,0,0,50.07512574,0,0,50.07512574,679293.62,700028.44,2.962,0,0,0,0,0,291.9735,39000,83.7151,1641.7785
2020/11/03,BUY,Base5,20,14018.33,0,0,0,50.07512574,0,0,50.07512574,701969.64,701969.64,0,0,0,0,0,0,291.9735,39000,84.9374,1699.9221
2020/11/04,BUY,Base5,20,14155.05,0,0,0,50.07512574,0,0,50.07512574,708815.91,708815.91,0,0,0,0,0,0,291.9735,39000,85.2531,1717.4767
2020/11/05,BUY,Base5,20,15595.77,0,0,0,50.07512574,0,0,50.07512574,780960.14,780960.14,0,0,0,0,0,0,291.9735,39000,89.0401,1902.4619
2020/11/06,BUY,Base5,20,15585.52,0,0,0,50.07512574,0,0,50.07512574,780446.87,780960.14,0.0657,0,0,0,0,0,291.9735,39000,88.9438,1901.1458
2020/11/07,BUY,Base5,20,14844.07,0,0,0,50.07512574,0,0,50.07512574,743318.67,780960.14,4.8199,0,0,0,0,0,291.9735,39000,86.9302,1805.9453
2020/11/08,BUY,Base5,20,15488.72,0,0,0,50.07512574,0,0,50.07512574,775599.6,780960.14,0.6864,0,0,0,0,0,291.9735,39000,88.5549,1888.7169
2020/11/09,BUY,Base5,20,15330.35,0,0,0,50.07512574,0,0,50.07512574,767669.2,780960.14,1.7019,0,0,0,0,0,291.9735,39000,88.0753,1868.3826
2020/11/10,BUY,Base5,20,15314.27,0,0,0,50.07512574,0,0,50.07512574,766864,780960.14,1.805,0,0,0,0,0,291.9735,39000,87.9646,1866.3179
2020/11/11,BUY,Base5,20,15704.88,0,0,0,50.07512574,0,0,50.07512574,786423.84,786423.84,0,0,0,0,0,0,291.9735,39000,88.9005,1916.4714
2020/11/12,BUY,Base5,20,16297.36,0,0,0,50.07512574,0,0,50.07512574,816092.35,816092.35,0,0,0,0,0,0,291.9735,39000,90.3165,1992.5445
2020/11/13,BUY,Base5,20,16328.27,0,0,0,50.07512574,0,0,50.07512574,817640.17,817640.17,0,0,0,0,0,0,291.9735,39000,90.3219,1996.5133
2020/11/14,BUY,Base5,20,16077.97,0,0,0,50.07512574,0,0,50.07512574,805106.37,817640.17,1.5329,0,0,0,0,0,291.9735,39000,89.6308,1964.3753
2020/11/15,BUY,Base5,20,15962.11,0,0,0,50.07512574,0,0,50.07512574,799304.67,817640.17,2.2425,0,0,0,0,0,291.9735,39000,89.2712,1949.4991
2020/11/16,BUY,Base5,20,16708.3,0,0,0,50.07512574,0,0,50.07512574,836670.22,836670.22,0,0,0,0,0,0,291.9735,39000,91.0353,2045.3083
2020/11/17,BUY,Base5,20,17668.91,0,0,0,50.07512574,0,0,50.07512574,884772.89,884772.89,0,0,0,0,0,0,291.9735,39000,93.2297,2168.6484
2020/11/18,SELL,Base6,0.5,17835.71,0,4465.6271,4465.6271,50.07512574,-0.25057593,0.0002003,49.82454981,893121.85,893121.85,0,0,0,0,0,0,291.9735,39000,93.5392,2190.056
2020/11/19,SELL,Base6,0.5,17817.76,4465.6271,4438.8094,8904.4365,49.82454981,-0.24932205,0.0001993,49.57522776,892223.95,893121.85,0.1005,0,0,0,0,0,291.9735,39000,93.4245,2187.7537
2020/11/20,SELL,Base6,0.5,18675.55,8904.4365,4629.2232,13533.6597,49.57522776,-0.24807444,0.0001983,49.32715332,934745.38,934745.38,0,0,0,0,0,0,291.9735,39000,95.2564,2296.783
2020/11/21,SELL,Base6,0.5,18683.84,13533.6597,4608.1032,18141.7629,49.32715332,-0.24683308,0.00019731,49.08032025,935150.61,935150.61,0,0,0,0,0,0,291.9735,39000,95.1989,2297.8221
2020/11/22,SELL,Base6,0.5,18423.45,18141.7629,4521.1441,22662.907,49.08032025,-0.24559792,0.00019632,48.83472232,922366.97,935150.61,1.367,0,0,0,0,0,291.9735,39000,94.5594,2265.0435
2020/11/23,SELL,Base6,0.5,18365.95,22662.907,4484.4803,27147.3874,48.83472232,-0.24436895,0.00019534,48.59035337,919555.39,935150.61,1.6677,0,0,0,0,0,291.9735,39000,94.3601,2257.8343
2020/11/24,SELL,Base6,0.5,19118.12,27147.3874,4644.781,31792.1684,48.59035337,-0.24314613,0.00019436,48.34720725,956099.88,956099.88,0,0,0,0,0,0,291.9735,39000,95.8836,2351.5381
2020/11/25,SELL,Base6,0.5,18716.6,31792.1684,4524.4767,36316.6451,48.34720725,-0.24192943,0.00019339,48.10527782,936683.89,956099.88,2.0307,0,0,0,0,0,291.9735,39000,94.9659,2301.7536
2020/11/26,BUY,Base5,20,17170.16,36316.6451,-7263.329,29053.3161,48.10527782,0.42268205,0.00033842,48.52795987,862286.15,956099.88,9.8121,0,0,0,0,0,291.9735,39000,91.5346,2110.9901
2020/11/27,BUY,Base5,20,17139.94,29053.3161,-5810.6632,23242.6529,48.52795987,0.33874183,0.00027121,48.8667017,860814.99,956099.88,9.966,0,0,0,0,0,291.9735,39000,91.3946,2107.2179
2020/11/28,BUY,Base5,20,17747.72,23242.6529,-4648.5306,18594.1223,48.8667017,0.26171315,0.00020954,49.12841485,890511.47,956099.88,6.86,0,0,0,0,0,291.9735,39000,92.6887,2183.3628
2020/11/29,SELL,Base6,0.5,18200.84,18594.1223,4470.8921,23065.0144,49.12841485,-0.24583859,0.00019651,48.88257626,912768.96,956099.88,4.532,0,0,0,0,0,291.9735,39000,93.6152,2240.4332
2020/11/30,SELL,Base6,0.5,19667.5,23065.0144,4806.9903,27872.0047,48.88257626,-0.24460841,0.00019553,48.63796785,984459.24,984459.24,0,0,0,0,0,0,291.9735,39000,96.631,2424.2545
2020/12/01,SELL,Base6,0.5,18789.93,28367.3615,4569.5201,7575.0638,48.63796785,-0.24338439,0.00019455,48.39458346,916905.9,984459.24,6.862,0,500,495.3568,3.7433,25361.8177,295.7167,39500,93.1362,2221.2808
2020/12/02,SELL,Base6,0.5,19224.13,7575.0638,4651.7188,12226.7826,48.39458346,-0.2421665,0.00019358,48.15241696,937915.11,984459.24,4.7279,0,0,0,0,0,295.7167,39500,93.9805,2274.4686
2020/12/03,SELL,Base6,0.5,19448.86,12226.7826,4682.5481,16909.3307,48.15241696,-0.24095469,0.00019261,47.91146227,948732.65,984459.24,3.6291,0,0,0,0,0,295.7167,39500,94.3724,2301.8548
2020/12/04,SELL,Base6,0.5,18674.35,16909.3307,4473.5771,21382.9078,47.91146227,-0.23974896,0.00019165,47.67171331,911621.17,984459.24,7.3988,0,0,0,0,0,295.7167,39500,92.6852,2207.9017
2020/12/05,SELL,Base6,0.5,19165.84,21382.9078,4568.3421,25951.25,47.67171331,-0.23854925,0.00019069,47.43316406,935047.68,984459.24,5.0192,0,0,0,0,0,295.7167,39500,93.6363,2267.2093
2020/12/06,SELL,Base6,0.5,19381.44,25951.25,4596.6151,30547.8651,47.43316406,-0.23735555,0.00018973,47.19580851,945270.6,984459.24,3.9807,0,0,0,0,0,295.7167,39500,94.003,2293.0901
2020/12/07,SELL,Base6,0.5,19187.76,30547.8651,4527.9092,35075.7743,47.19580851,-0.23616783,0.00018878,46.95964068,936126.09,984459.24,4.9096,0,0,0,0,0,295.7167,39500,93.5367,2269.9395
2020/12/08,SELL,Base6,0.5,18324.98,35075.7743,4302.6724,39378.4467,46.95964068,-0.23498604,0.00018784,46.72465464,895606.81,984459.24,9.0255,0,0,0,0,0,295.7167,39500,91.6874,2167.359
2020/12/09,SELL,Base6,0.5,18562.22,39378.4467,4336.5666,43715.0133,46.72465464,-0.23381017,0.0001869,46.49084447,906688.3,984459.24,7.8999,0,0,0,0,0,295.7167,39500,92.1078,2195.4134
2020/12/10,SELL,Base6,0.5,18253.19,43715.0133,4243.0311,47958.0444,46.49084447,-0.23264019,0.00018596,46.25820428,892317.84,984459.24,9.3596,0,0,0,0,0,295.7167,39500,91.3985,2159.0325
2020/12/11,BUY,Base5,20,18039.78,47958.0444,-9591.6089,38366.4355,46.25820428,0.53126677,0.00042535,46.78947105,882438.2,984459.24,10.3632,0,0,0,0,0,295.7167,39500,90.8849,2134.0208
2020/12/12,SELL,Base6,0.5,18796.21,38366.4355,4397.3236,42763.7591,46.78947105,-0.23413451,0.00018716,46.55533653,917827.64,984459.24,6.7683,0,0,0,0,0,295.7167,39500,92.3817,2223.6143
2020/12/13,SELL,Base6,0.5,19173.81,42763.7591,4463.2159,47226.975,46.55533653,-0.2329629,0.00018622,46.32237363,935403.37,984459.24,4.983,0,0,0,0,0,295.7167,39500,93.0698,2268.1098
2020/12/14,SELL,Base6,0.5,19261.7,47226.975,4461.2383,51688.2133,46.32237363,-0.23179716,0.00018529,46.09057647,939471.07,984459.24,4.5698,0,0,0,0,0,295.7167,39500,93.1717,2278.4078
2020/12/15,SELL,Base6,0.5,19438.86,51688.2133,4479.7413,56167.9546,46.09057647,-0.23063724,0.00018436,45.85993923,947632.89,984459.24,3.7408,0,0,0,0,0,295.7167,39500,93.4465,2299.0706
2020/12/16,SELL,Base6,0.5,21354.41,56167.9546,4896.5597,61064.5144,45.85993923,-0.22948314,0.00018344,45.63045609,1035475.98,1035475.98,0,0,0,0,0,0,295.7167,39500,96.9645,2521.4582
2020/12/17,SELL,Base6,0.5,22819.85,61064.5144,5206.4008,66270.9152,45.63045609,-0.2283348,0.00018252,45.40212129,1102340.51,1102340.51,0,0,0,0,0,0,295.7167,39500,99.4607,2690.7355
2020/12/18,SELL,Base6,0.5,23135.76,66270.9152,5252.0629,71522.9781,45.40212129,-0.22719221,0.00018161,45.17492907,1116679.3,1116679.3,0,0,0,0,0,0,295.7167,39500,99.9174,2727.0362
2020/12/19,SELL,Base6,0.5,23861.68,71522.9781,5389.7485,76912.7266,45.17492907,-0.22605535,0.0001807,44.94887373,1149468.37,1149468.37,0,0,0,0,0,0,295.7167,39500,101.0406,2810.0465
2020/12/20,SELL,Base6,0.5,23488.77,76912.7266,5278.9688,82191.6954,44.94887373,-0.22492416,0.0001798,44.72394957,1132702.26,1149468.37,1.4586,0,0,0,0,0,295.7167,39500,100.3506,2767.6007
2020/12/21,SELL,Base6,0.5,22743.65,82191.6954,5085.9293,87277.6247,44.72394957,-0.22379864,0.0001789,44.50015092,1099373.48,1149468.37,4.3581,0,0,0,0,0,295.7167,39500,99.0378,2683.224
2020/12/22,SELL,Base6,0.5,23827.43,87277.6247,5301.6212,92579.2458,44.50015092,-0.22267876,0.000178,44.27747217,1147597.61,1149468.37,0.1627,0,0,0,0,0,295.7167,39500,100.7347,2805.3104
2020/12/23,SELL,Base6,0.5,23275.92,92579.2458,5152.9945,97732.2403,44.27747217,-0.22156447,0.00017711,44.0559077,1123174.02,1149468.37,2.2875,0,0,0,0,0,295.7167,39500,99.7652,2743.4785
2020/12/24,SELL,Base6,0.5,23740,97732.2403,5229.4362,102961.6766,44.0559077,-0.22045576,0.00017622,43.83545193,1143615.31,1149468.37,0.5092,0,0,0,0,0,295.7167,39500,100.4325,2795.2286
2020/12/25,SELL,Base6,0.5,24684.02,102961.6766,5410.1759,108371.8524,43.83545193,-0.2193526,0.00017534,43.61609933,1184992.52,1184992.52,0,0,0,0,0,0,295.7167,39500,101.8294,2899.9811
2020/12/26,HOLD,Hold(momo),0,26472.3,108371.8524,0,108371.8524,43.61609933,0,0,43.61609933,1262990.32,1262990.32,0,0,0,0,0,0,295.7167,39500,104.4208,3097.4438
2020/12/27,HOLD,Hold(momo),0,26244.4,108371.8524,0,108371.8524,43.61609933,0,0,43.61609933,1253050.21,1262990.32,0.787,0,0,0,0,0,295.7167,39500,104.0055,3072.279
2020/12/28,HOLD,Hold(momo),0,27055.87,108371.8524,0,108371.8524,43.61609933,0,0,43.61609933,1288443.37,1288443.37,0,0,0,0,0,0,295.7167,39500,105.0976,3161.8819
2020/12/29,HOLD,Hold(momo),0,27381.81,108371.8524,0,108371.8524,43.61609933,0,0,43.61609933,1302659.6,1302659.6,0,0,0,0,0,0,295.7167,39500,105.4785,3197.8724
2020/12/30,HOLD,Hold(momo),0,28878.75,108371.8524,0,108371.8524,43.61609933,0,0,43.61609933,1367950.28,1367950.28,0,0,0,0,0,0,295.7167,39500,107.4737,3363.1653
2020/12/31,HOLD,Hold(momo),0,28979.32,108371.8524,0,108371.8524,43.61609933,0,0,43.61609933,1372336.75,1372336.75,0,0,0,0,0,0,295.7167,39500,107.5251,3374.2703
2021/01/01,HOLD,Hold(momo),0,29389.32,108867.2092,0,61486.3281,43.61609933,0,0,43.61609933,1343333.83,1372336.75,2.1134,0,500,495.3568,3.7433,47380.881,299.46,40000,105.997,3258.3346
2021/01/02,HOLD,Hold(momo),0,32204.41,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1466117.07,1466117.07,0,0,0,0,0,0,299.46,40000,109.6485,3565.2927
2021/01/03,HOLD,Hold(momo),0,33050.04,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1503000.16,1503000.16,0,0,0,0,0,0,299.46,40000,110.6335,3657.5004
2021/01/04,HOLD,Hold(momo),0,32074.31,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1460442.62,1503000.16,2.8315,0,0,0,0,0,299.46,40000,109.3073,3551.1065
2021/01/05,HOLD,Hold(momo),0,34035.6,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1545986.44,1545986.44,0,0,0,0,0,0,299.46,40000,111.6786,3764.9661
2021/01/06,HOLD,Hold(momo),0,36893.42,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1670633.4,1670633.4,0,0,0,0,0,0,299.46,40000,114.9811,4076.5835
2021/01/07,HOLD,Hold(momo),0,39519.77,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1785184.54,1785184.54,0,0,0,0,0,0,299.46,40000,117.8298,4362.9614
2021/01/08,HOLD,Hold(momo),0,40736.15,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1838238.29,1838238.29,0,0,0,0,0,0,299.46,40000,119.0448,4495.5957
2021/01/09,HOLD,Hold(momo),0,40308.73,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1819595.9,1838238.29,1.0141,0,0,0,0,0,299.46,40000,118.4921,4448.9897
2021/01/10,HOLD,Hold(momo),0,38290.52,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1731569.45,1838238.29,5.8028,0,0,0,0,0,299.46,40000,116.1917,4228.9236
2021/01/11,HOLD,Hold(momo),0,35550.8,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1612073.55,1838238.29,12.3033,0,0,0,0,0,299.46,40000,112.9613,3930.1839
2021/01/12,HOLD,Hold(momo),0,34095.16,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1548584.21,1838238.29,15.7572,0,0,0,0,0,299.46,40000,111.1301,3771.4605
2021/01/13,HOLD,Hold(momo),0,37400.43,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1692747.2,1838238.29,7.9147,0,0,0,0,0,299.46,40000,114.9144,4131.868
2021/01/14,HOLD,Hold(momo),0,39185.31,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1770596.7,1838238.29,3.6797,0,0,0,0,0,299.46,40000,116.8037,4326.4918
2021/01/15,HOLD,Hold(momo),0,36839.63,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1668287.29,1838238.29,9.2453,0,0,0,0,0,299.46,40000,114.094,4070.7182
2021/01/16,HOLD,Hold(momo),0,36081.16,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1635205.79,1838238.29,11.045,0,0,0,0,0,299.46,40000,113.1307,3988.0145
2021/01/17,HOLD,Hold(momo),0,35826.24,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1624087.17,1838238.29,11.6498,0,0,0,0,0,299.46,40000,112.7446,3960.2179
2021/01/18,HOLD,Hold(momo),0,36637.7,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1659479.89,1838238.29,9.7244,0,0,0,0,0,299.46,40000,113.591,4048.6997
2021/01/19,HOLD,Hold(momo),0,35983.3,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1630937.52,1838238.29,11.2771,0,0,0,0,0,299.46,40000,112.7479,3977.3438
2021/01/20,HOLD,Hold(momo),0,35538.14,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1611521.37,1838238.29,12.3334,0,0,0,0,0,299.46,40000,112.1408,3928.8034
2021/01/21,HOLD,Hold(momo),0,30825.7,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1405983.12,1838238.29,23.5146,0,0,0,0,0,299.46,40000,106.2489,3414.9578
2021/01/22,HOLD,Hold(momo),0,33024.83,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1501900.59,1838238.29,18.2967,0,0,0,0,0,299.46,40000,108.9499,3654.7515
2021/01/23,HOLD,Hold(momo),0,32119.99,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1462435,1838238.29,20.4437,0,0,0,0,0,299.46,40000,107.7375,3556.0875
2021/01/24,HOLD,Hold(momo),0,32271.96,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1469063.34,1838238.29,20.0831,0,0,0,0,0,299.46,40000,107.8438,3572.6584
2021/01/25,HOLD,Hold(momo),0,32288.54,61486.3281,0,61486.3281,43.61609933,0,0,43.61609933,1469786.5,1838238.29,20.0437,0,0,0,0,0,299.46,40000,107.7801,3574.4662
